geoid,threshold,tot_jobs
250092011001001,30,255
250092011001003,30,227
250092011001004,30,268
250092011001005,30,116
250092011001006,30,15
250092011001007,30,271
250092011001008,30,240
250092011001009,30,222
250092011001010,30,309
250092011001011,30,262
250092011001012,30,240
250092011001013,30,366
250092011001014,30,50
250092011001015,30,350
250092011001017,30,181
250092011001018,30,317
250092011001019,30,288
250092011001020,30,287
250092011001021,30,317
250092011001022,30,358
250092011001023,30,378
250092011001024,30,275
250092011001025,30,257
250092011001027,30,281
250092011001028,30,288
250092011002001,30,226
250092011002002,30,223
250092011002003,30,213
250092011002004,30,376
250092011002005,30,160
250092011002006,30,374
250092011002008,30,379
250092011002009,30,379
250092011002010,30,269
250092011002011,30,307
250092011002012,30,202
250092011002013,30,307
250092011002014,30,269
250092011002015,30,284
250092011002016,30,340
250092011002017,30,302
250092011002018,30,377
250092011002019,30,374
250092011002020,30,351
250092011002021,30,312
250092011002022,30,307
250092011002023,30,380
250092011002024,30,380
250092011002025,30,383
250092011002026,30,386
250092011002027,30,382
250092011003000,30,279
250092011003001,30,284
250092011003002,30,279
250092011003003,30,312
250092011003004,30,365
250092011003005,30,380
250092011003006,30,380
250092011003007,30,383
250092011003008,30,379
250092011003009,30,379
250092011003010,30,379
250092011003011,30,380
250092011003012,30,380
250092011003013,30,236
250092011003015,30,233
250092011003016,30,284
250092011003019,30,279
250092011003021,30,350
250092011003022,30,371
250092011003023,30,374
250092011003024,30,380
250092011003025,30,207
250092011004000,30,315
250092011004001,30,313
250092011004002,30,266
250092011004003,30,266
250092011004004,30,272
250092011004005,30,376
250092011004008,30,231
250092011004009,30,302
250092011004010,30,382
250092011004011,30,378
250092011004012,30,366
250092011004013,30,354
250092011004014,30,342
250092011004015,30,348
250092011004016,30,363
250092011004017,30,322
250092011004018,30,348
250092011004019,30,336
250092011004020,30,348
250092011004021,30,363
250092011004022,30,354
250092011004023,30,348
250092011004026,30,250
250092011004027,30,338
250092011004028,30,306
250092021011000,30,5365
250092021011001,30,5423
250092021011002,30,6235
250092021011003,30,7249
250092021011004,30,7600
250092021011005,30,12570
250092021011006,30,15783
250092021011007,30,14479
250092021011008,30,13467
250092021011009,30,13974
250092021011010,30,10823
250092021011011,30,9723
250092021011012,30,6394
250092021011013,30,7552
250092021012000,30,15487
250092021012001,30,15567
250092021012002,30,14088
250092021012003,30,10519
250092021012004,30,15197
250092021012005,30,8412
250092021012006,30,11454
250092021012007,30,12510
250092021012008,30,14242
250092021012009,30,16387
250092021012010,30,15950
250092021012011,30,12372
250092021012012,30,11429
250092021012013,30,16379
250092021013000,30,16278
250092021013001,30,17690
250092021013002,30,19190
250092021013003,30,19532
250092021013004,30,16476
250092021013005,30,16372
250092021013006,30,16459
250092021013007,30,16489
250092021013008,30,15000
250092021013009,30,21125
250092021013010,30,15645
250092021013011,30,16969
250092021021000,30,11006
250092021021001,30,12437
250092021021002,30,12095
250092021021003,30,15130
250092021021004,30,12822
250092021021005,30,14110
250092021021006,30,15714
250092021021007,30,15869
250092021021008,30,15721
250092021021009,30,18951
250092021021010,30,14799
250092021021011,30,15853
250092021021012,30,15641
250092021021013,30,12611
250092021021014,30,13537
250092021021015,30,22209
250092021021016,30,16526
250092021021017,30,19219
250092021021018,30,15034
250092021021019,30,24548
250092021021020,30,25294
250092021021021,30,25325
250092021021022,30,21259
250092021022000,30,14482
250092021022001,30,10569
250092021022002,30,11705
250092021022003,30,10446
250092021022004,30,10561
250092021022005,30,14110
250092021022006,30,11906
250092021022007,30,12223
250092021022008,30,11486
250092021022009,30,12031
250092021022010,30,13795
250092021022011,30,12756
250092021022012,30,11364
250092021022013,30,11054
250092021022014,30,10809
250092021022015,30,13427
250092021022016,30,15542
250092021022017,30,11853
250092021022018,30,17493
250092021022020,30,3281
250092021022021,30,6410
250092021022022,30,4834
250092021022023,30,5208
250092021022024,30,7398
250092021022025,30,6010
250092021022026,30,6149
250092021022027,30,6592
250092021022028,30,6751
250092021022029,30,10595
250092021022030,30,12018
250092021022031,30,16234
250092021022032,30,14002
250092021022033,30,13132
250092021022034,30,10824
250092021022035,30,15663
250092021022036,30,17264
250092021022037,30,21017
250092021022038,30,19829
250092021022039,30,13349
250092021022040,30,12716
250092021022041,30,12663
250092021022042,30,12351
250092021022043,30,12727
250092021022044,30,12716
250092021022045,30,13609
250092021022046,30,12987
250092021022047,30,12755
250092021022048,30,12695
250092021022049,30,12695
250092021023000,30,10251
250092021023001,30,9520
250092021023002,30,14009
250092021023003,30,11781
250092021023004,30,9599
250092021023005,30,10601
250092021023006,30,13001
250092021023007,30,9554
250092021023008,30,8626
250092021023009,30,13462
250092021023010,30,12259
250092021023011,30,13958
250092021023012,30,15000
250092021023013,30,13238
250092021023014,30,11571
250092021023015,30,11913
250092021024000,30,23319
250092021024001,30,24884
250092021024002,30,18959
250092021024003,30,20671
250092021024004,30,21578
250092021024005,30,22101
250092021024006,30,23448
250092021024007,30,23978
250092021024008,30,24801
250092021024009,30,22117
250092021024010,30,21364
250092021024011,30,22382
250092021024012,30,18940
250092021025000,30,17385
250092021025001,30,22088
250092021025002,30,20926
250092021025003,30,22521
250092021025004,30,21262
250092021025005,30,18499
250092021025006,30,19389
250092022001000,30,7200
250092022001001,30,12179
250092022001002,30,7436
250092022001003,30,7441
250092022001004,30,9322
250092022001005,30,8437
250092022001006,30,7724
250092022001007,30,7550
250092022001008,30,8224
250092022001009,30,7523
250092022001010,30,6648
250092022001011,30,7340
250092022001012,30,7729
250092022001013,30,7543
250092022001014,30,8867
250092022001015,30,8681
250092022001016,30,8260
250092022001017,30,7464
250092022001018,30,8146
250092022001019,30,8824
250092022001020,30,7558
250092022001021,30,8682
250092022002001,30,4289
250092022002002,30,6174
250092022002003,30,8038
250092022002004,30,7788
250092022002005,30,6527
250092022002006,30,6246
250092022002007,30,5202
250092022002008,30,2507
250092022002009,30,4292
250092022002010,30,4757
250092022002011,30,4510
250092022002012,30,6242
250092022002013,30,5999
250092022002014,30,3068
250092022002015,30,2367
250092022002016,30,1997
250092022002017,30,2367
250092022002019,30,1168
250092022002020,30,1355
250092022002021,30,1725
250092022002022,30,1168
250092022002023,30,1168
250092022002025,30,1168
250092022002026,30,1355
250092022002027,30,1928
250092022002028,30,1001
250092022002029,30,3092
250092022002030,30,1168
250092022002031,30,1676
250092022002032,30,1725
250092022002033,30,2970
250092022002034,30,2888
250092022002035,30,2247
250092022002036,30,2547
250092022003002,30,2537
250092022003003,30,2747
250092022003004,30,4068
250092022003005,30,3902
250092022003006,30,5750
250092022003007,30,3132
250092022003008,30,2722
250092022003009,30,4132
250092022003010,30,3097
250092022003011,30,3771
250092022003012,30,5301
250092022003013,30,2377
250092022003014,30,4293
250092022003015,30,6585
250092022003016,30,5164
250092022003017,30,5170
250092022003018,30,5006
250092022003019,30,7952
250092022003020,30,8632
250092022003021,30,6290
250092022003022,30,5329
250092022003023,30,3933
250092022003024,30,4239
250092022003025,30,5162
250092022004000,30,2330
250092022004001,30,7440
250092022004002,30,8846
250092022004003,30,8960
250092022004004,30,7601
250092022004005,30,9195
250092022004006,30,8960
250092022004007,30,13882
250092022004008,30,9559
250092022004009,30,12662
250092022004010,30,12436
250092022004011,30,10351
250092022004012,30,10180
250092022004013,30,8871
250092022004014,30,9865
250092022004015,30,17494
250092022004016,30,7252
250092022004017,30,4847
250092022004021,30,8106
250092022004024,30,4928
250092022004025,30,4379
250092022005000,30,4096
250092022005001,30,4425
250092022005002,30,4987
250092022005003,30,5141
250092022005004,30,6642
250092022005005,30,8464
250092022005006,30,6914
250092022005007,30,6438
250092022005008,30,6958
250092022005009,30,6364
250092022005010,30,5992
250092022005011,30,5415
250092022005012,30,5399
250092022005013,30,5664
250092022005014,30,5008
250092022005015,30,5223
250092022005016,30,5156
250092022005017,30,3618
250092022006000,30,9094
250092022006001,30,5803
250092022006002,30,4984
250092022006003,30,4212
250092022006004,30,5403
250092022006005,30,5849
250092022006006,30,6557
250092022006007,30,6161
250092022006008,30,6303
250092022006009,30,6450
250092022006010,30,7184
250092022006011,30,8386
250092022006012,30,7276
250092031001000,30,5268
250092031001001,30,5502
250092031001002,30,4902
250092031001003,30,5112
250092031001004,30,4712
250092031001005,30,5976
250092031001006,30,6475
250092031001007,30,6148
250092031001008,30,5361
250092031001009,30,6232
250092031001010,30,5786
250092031001011,30,7114
250092031001012,30,5496
250092031001013,30,6575
250092031001014,30,6110
250092031001015,30,6153
250092031001016,30,4742
250092031001017,30,6734
250092031001018,30,6163
250092031001019,30,6315
250092031001020,30,6429
250092031002000,30,5726
250092031002001,30,5313
250092031002002,30,4404
250092031002003,30,5968
250092031002004,30,4716
250092031002005,30,6113
250092031002006,30,6153
250092031002007,30,6153
250092031002008,30,5734
250092031002009,30,5525
250092031002010,30,6803
250092031002011,30,7036
250092031002012,30,5702
250092031002013,30,6558
250092031002014,30,7553
250092031002015,30,5068
250092031003000,30,2119
250092031003001,30,3032
250092031003002,30,3529
250092031003003,30,3401
250092031003004,30,3330
250092031003005,30,2665
250092031003006,30,2624
250092031003007,30,2665
250092031003008,30,3237
250092031003009,30,3263
250092031003010,30,3511
250092031003011,30,3754
250092031003012,30,3666
250092031003013,30,2715
250092031003014,30,3427
250092031003016,30,2046
250092031003017,30,4348
250092031003018,30,4380
250092031003019,30,2271
250092031004001,30,617
250092031004002,30,3136
250092031004003,30,3305
250092031004004,30,3429
250092031004005,30,2824
250092031004006,30,2417
250092031004007,30,3856
250092031004008,30,3819
250092031004009,30,2249
250092031004010,30,4861
250092031004011,30,5028
250092031004012,30,5324
250092031004013,30,2181
250092031004014,30,2266
250092031004015,30,2813
250092031004016,30,2640
250092031004017,30,2984
250092031004018,30,3070
250092031004019,30,3353
250092031004020,30,3488
250092031004021,30,3779
250092031004022,30,3133
250092031004023,30,3645
250092031004024,30,3632
250092031004025,30,2175
250092031004026,30,2691
250092031004027,30,2548
250092031004028,30,2259
250092031004029,30,3933
250092031005000,30,6222
250092031005001,30,6222
250092031005002,30,6604
