"GEOID","quantScore"
"29095003800",1.33333333333333
"29095004300",NA
"29095004400",NA
"29095004600",NA
"29095005100",1.66666666666667
"29095005200",1.4
"29095005300",1.66666666666667
"29095005400",1.33333333333333
"29095005500",1.5
"29095005601",1.5
"29095005602",2
"29095005700",NA
"29095005801",NA
"29095006000",NA
"29095006100",NA
"29095006300",NA
"29095006500",2
"29095006600",2.33333333333333
"29095006700",2
"29095006900",NA
"29095007100",NA
"29095007200",NA
"29095007300",NA
"29095007400",NA
"29095007500",NA
"29095007600",2
"29095007700",NA
"29095007802",NA
"29095007900",NA
"29095008000",NA
"29095008100",NA
"29095008200",2.5
"29095008300",2.66666666666667
"29095008400",3.66666666666667
"29095008500",NA
"29095008600",NA
"29095008700",NA
"29095008800",NA
"29095008900",NA
"29095009000",NA
"29095009100",NA
"29095009200",NA
"29095009300",NA
"29095009400",NA
"29095009500",NA
"29095009600",NA
"29095009700",NA
"29095009800",NA
"29095009900",NA
"29095010001",NA
"29095010002",NA
"29095010103",NA
"29095010105",NA
"29095010201",NA
"29095010203",NA
"29095010204",NA
"29095010500",NA
"29095010600",NA
"29095010702",NA
"29095011000",NA
"29095011100",NA
"29095011200",NA
"29095011300",NA
"29095011401",NA
"29095011405",NA
"29095011406",NA
"29095011500",NA
"29095011600",1.25
"29095011700",NA
"29095011800",NA
"29095011900",NA
"29095012000",NA
"29095012100",NA
"29095012200",NA
"29095012300",NA
"29095012400",NA
"29095012501",NA
"29095012502",NA
"29095012600",NA
"29095012701",NA
"29095012802",NA
"29095012803",NA
"29095012804",NA
"29095012903",NA
"29095012904",NA
"29095012906",NA
"29095013003",NA
"29095013100",NA
"29095013203",NA
"29095013208",NA
"29095013210",NA
"29095013301",NA
"29095013307",NA
"29095013309",NA
"29095013313",NA
"29095013401",NA
"29095013405",NA
"29095013407",NA
"29095013408",NA
"29095013410",NA
"29095013416",NA
"29095013502",NA
"29095013504",NA
"29095013606",NA
"29095013608",NA
"29095013612",NA
"29095013703",NA
"29095013704",NA
"29095013801",NA
"29095013802",NA
"29095013901",NA
"29095013902",NA
"29095013904",NA
"29095013916",NA
"29095014002",NA
"29095014004",NA
"29095014005",NA
"29095014006",NA
"29095014007",NA
"29095014101",NA
"29095014105",NA
"29095014108",NA
"29095014111",NA
"29095014112",NA
"29095014114",NA
"29095014120",NA
"29095014203",NA
"29095014204",NA
"29095014300",NA
"29095014400",NA
"29095014501",NA
"29095014502",NA
"29095014601",NA
"29095014603",NA
"29095014604",NA
"29095014701",NA
"29095014702",NA
"29095014804",NA
"29095014806",NA
"29095014902",NA
"29095014903",NA
"29095014904",NA
"29095014905",NA
"29095015000",NA
"29095015100",NA
"29095015200",NA
"29095015300",NA
"29095015400",NA
"29095015500",NA
"29095015600",NA
"29095015700",NA
"29095015800",NA
"29095015900",NA
"29095016000",NA
"29095016100",NA
"29095016200",1.25
"29095016300",NA
"29095016400",1.33333333333333
"29095016500",1.25
"29095016600",NA
"29095016700",1.75
"29095016800",1.5
"29095016900",1.66666666666667
"29095017000",NA
"29095017100",NA
"29095017200",NA
"29095017300",NA
"29095017400",NA
"29095017500",NA
"29095017600",NA
"29095017700",NA
"29095017800",1.5
"29095017900",NA
"29095018000",NA
"29095018100",NA
"29095018200",NA
"29095018500",NA
"29095018600",NA
"29095019300",NA
"29095980101",NA
"29095980802",NA
"29095988300",NA
"29095989100",NA
"29095989200",NA
"29107090100",NA
"29107090200",NA
"29107090300",NA
"29107090400",NA
"29107090500",NA
"29107090601",NA
"29107090602",NA
"29165030001",NA
"29165030002",NA
"29165030101",NA
"29165030102",NA
"29165030103",NA
"29165030201",NA
"29165030205",NA
"29165030207",NA
"29165030208",NA
"29165030209",NA
"29165030210",NA
"29165030211",NA
"29165030305",NA
"29165030306",NA
"29165030307",NA
"29165030308",NA
"29165030401",NA
"29165030500",NA
"29165030600",NA
"29165030700",NA
"29177080000",NA
"29177080100",NA
"29177080200",NA
"29177080300",NA
